model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m78_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T2,2,1,"128",512,0.1,0.9,0.99,4,60,34.7,95.80,94.55,runs/grid_20250929-061848/models/m78_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m78_L1_U128_B512_lr0.1_m0.9_d0.99_s4_T2.train.log
m79_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T2,2,1,"128",512,0.1,0.91,0.98,4,60,42.1,96.00,94.72,runs/grid_20250929-061848/models/m79_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m79_L1_U128_B512_lr0.1_m0.91_d0.98_s4_T2.train.log
m80_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T2,2,1,"128",512,0.1,0.91,0.985,4,60,36.4,95.90,94.63,runs/grid_20250929-061848/models/m80_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m80_L1_U128_B512_lr0.1_m0.91_d0.985_s4_T2.train.log
m81_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T2,2,1,"128",512,0.1,0.91,0.99,4,60,37.7,95.90,94.63,runs/grid_20250929-061848/models/m81_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m81_L1_U128_B512_lr0.1_m0.91_d0.99_s4_T2.train.log
m82_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T2,2,1,"128",512,0.1,0.92,0.98,4,60,28.2,95.70,94.42,runs/grid_20250929-061848/models/m82_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m82_L1_U128_B512_lr0.1_m0.92_d0.98_s4_T2.train.log
m83_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T2,2,1,"128",512,0.1,0.92,0.985,4,60,28.4,95.70,94.44,runs/grid_20250929-061848/models/m83_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m83_L1_U128_B512_lr0.1_m0.92_d0.985_s4_T2.train.log
m84_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T2,2,1,"128",512,0.1,0.92,0.99,4,60,28.5,95.70,94.43,runs/grid_20250929-061848/models/m84_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m84_L1_U128_B512_lr0.1_m0.92_d0.99_s4_T2.train.log
m85_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T2,2,1,"128",512,0.1,0.93,0.98,4,60,40.2,95.80,94.83,runs/grid_20250929-061848/models/m85_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m85_L1_U128_B512_lr0.1_m0.93_d0.98_s4_T2.train.log
m86_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T2,2,1,"128",512,0.1,0.93,0.985,4,60,35.1,95.80,94.78,runs/grid_20250929-061848/models/m86_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m86_L1_U128_B512_lr0.1_m0.93_d0.985_s4_T2.train.log
m87_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T2,2,1,"128",512,0.1,0.93,0.99,4,60,35.5,95.80,94.80,runs/grid_20250929-061848/models/m87_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m87_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T2.train.log
m88_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T2,2,1,"128",512,0.1,0.94,0.98,4,60,28.1,95.80,94.71,runs/grid_20250929-061848/models/m88_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m88_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T2.train.log
m89_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T2,2,1,"128",512,0.1,0.94,0.985,4,60,28.6,95.80,94.69,runs/grid_20250929-061848/models/m89_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m89_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T2.train.log
m90_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T2,2,1,"128",512,0.1,0.94,0.99,4,60,28.2,95.80,94.72,runs/grid_20250929-061848/models/m90_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m90_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T2.train.log
m91_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T2,2,1,"256",128,0.1,0.9,0.98,4,60,42.8,96.20,95.40,runs/grid_20250929-061848/models/m91_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m91_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T2.train.log
m92_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T2,2,1,"256",128,0.1,0.9,0.985,4,60,67.1,96.30,95.69,runs/grid_20250929-061848/models/m92_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m92_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T2.train.log
m93_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T2,2,1,"256",128,0.1,0.9,0.99,4,60,42.9,96.20,95.39,runs/grid_20250929-061848/models/m93_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m93_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T2.train.log
m94_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T2,2,1,"256",128,0.1,0.91,0.98,4,60,60.5,96.40,95.61,runs/grid_20250929-061848/models/m94_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m94_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T2.train.log
m95_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T2,2,1,"256",128,0.1,0.91,0.985,4,60,31.1,96.20,94.68,runs/grid_20250929-061848/models/m95_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m95_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T2.train.log
m96_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T2,2,1,"256",128,0.1,0.91,0.99,4,60,38.7,96.20,95.36,runs/grid_20250929-061848/models/m96_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m96_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T2.train.log
m97_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T2,2,1,"256",128,0.1,0.92,0.98,4,60,39.1,96.60,95.44,runs/grid_20250929-061848/models/m97_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m97_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T2.train.log
m98_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T2,2,1,"256",128,0.1,0.92,0.985,4,60,39.1,96.60,95.46,runs/grid_20250929-061848/models/m98_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m98_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T2.train.log
m99_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T2,2,1,"256",128,0.1,0.92,0.99,4,60,38.7,96.60,95.39,runs/grid_20250929-061848/models/m99_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m99_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T2.train.log
m100_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T2,2,1,"256",128,0.1,0.93,0.98,4,60,83.0,96.80,95.71,runs/grid_20250929-061848/models/m100_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m100_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T2.train.log
m101_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T2,2,1,"256",128,0.1,0.93,0.985,4,60,63.5,96.80,95.68,runs/grid_20250929-061848/models/m101_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m101_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T2.train.log
m102_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T2,2,1,"256",128,0.1,0.93,0.99,4,60,64.0,96.80,95.68,runs/grid_20250929-061848/models/m102_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m102_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T2.train.log
m103_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T2,2,1,"256",128,0.1,0.94,0.98,4,60,46.6,96.50,95.74,runs/grid_20250929-061848/models/m103_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m103_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T2.train.log
m104_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T2,2,1,"256",128,0.1,0.94,0.985,4,60,61.4,96.70,95.81,runs/grid_20250929-061848/models/m104_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m104_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T2.train.log
m105_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T2,2,1,"256",128,0.1,0.94,0.99,4,60,61.3,96.60,95.84,runs/grid_20250929-061848/models/m105_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m105_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T2.train.log
m106_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T2,2,1,"256",256,0.1,0.9,0.98,4,60,57.5,96.00,95.14,runs/grid_20250929-061848/models/m106_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m106_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T2.train.log
m107_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T2,2,1,"256",256,0.1,0.9,0.985,4,60,39.5,96.00,94.65,runs/grid_20250929-061848/models/m107_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m107_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T2.train.log
m108_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T2,2,1,"256",256,0.1,0.9,0.99,4,60,39.9,95.90,94.63,runs/grid_20250929-061848/models/m108_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m108_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T2.train.log
m109_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T2,2,1,"256",256,0.1,0.91,0.98,4,60,73.4,96.20,95.31,runs/grid_20250929-061848/models/m109_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m109_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T2.train.log
m110_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T2,2,1,"256",256,0.1,0.91,0.985,4,60,46.2,96.00,94.78,runs/grid_20250929-061848/models/m110_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m110_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T2.train.log
m111_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T2,2,1,"256",256,0.1,0.91,0.99,4,60,78.1,96.20,95.33,runs/grid_20250929-061848/models/m111_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m111_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T2.train.log
m112_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T2,2,1,"256",256,0.1,0.92,0.98,4,60,62.4,96.00,95.34,runs/grid_20250929-061848/models/m112_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m112_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T2.train.log
m113_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T2,2,1,"256",256,0.1,0.92,0.985,4,60,51.7,96.00,95.10,runs/grid_20250929-061848/models/m113_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m113_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T2.train.log
m114_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T2,2,1,"256",256,0.1,0.92,0.99,4,60,96.0,96.20,95.47,runs/grid_20250929-061848/models/m114_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m114_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T2.train.log
m115_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T2,2,1,"256",256,0.1,0.93,0.98,4,60,83.1,96.20,95.56,runs/grid_20250929-061848/models/m115_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m115_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T2.train.log
m116_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T2,2,1,"256",256,0.1,0.93,0.985,4,60,48.8,96.10,95.33,runs/grid_20250929-061848/models/m116_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m116_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T2.train.log
m117_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T2,2,1,"256",256,0.1,0.93,0.99,4,60,42.0,96.10,95.31,runs/grid_20250929-061848/models/m117_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m117_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T2.train.log
m118_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T2,2,1,"256",256,0.1,0.94,0.98,4,60,81.4,96.20,95.62,runs/grid_20250929-061848/models/m118_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m118_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T2.train.log
m119_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T2,2,1,"256",256,0.1,0.94,0.985,4,60,82.2,96.30,95.60,runs/grid_20250929-061848/models/m119_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m119_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T2.train.log
m120_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T2,2,1,"256",256,0.1,0.94,0.99,4,60,58.4,96.10,95.61,runs/grid_20250929-061848/models/m120_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m120_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T2.train.log
m121_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T2,2,1,"256",512,0.1,0.9,0.98,4,60,82.1,95.80,94.79,runs/grid_20250929-061848/models/m121_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m121_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T2.train.log
m122_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T2,2,1,"256",512,0.1,0.9,0.985,4,60,83.7,95.80,94.80,runs/grid_20250929-061848/models/m122_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m122_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T2.train.log
m123_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T2,2,1,"256",512,0.1,0.9,0.99,4,60,81.4,95.80,94.85,runs/grid_20250929-061848/models/m123_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m123_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T2.train.log
m124_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T2,2,1,"256",512,0.1,0.91,0.98,4,60,76.1,95.90,94.79,runs/grid_20250929-061848/models/m124_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m124_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T2.train.log
m125_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T2,2,1,"256",512,0.1,0.91,0.985,4,60,77.6,95.90,94.78,runs/grid_20250929-061848/models/m125_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m125_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T2.train.log
m126_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T2,2,1,"256",512,0.1,0.91,0.99,4,60,80.5,95.90,94.82,runs/grid_20250929-061848/models/m126_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m126_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T2.train.log
m127_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T2,2,1,"256",512,0.1,0.92,0.98,4,60,58.9,95.90,94.72,runs/grid_20250929-061848/models/m127_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m127_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T2.train.log
m128_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T2,2,1,"256",512,0.1,0.92,0.985,4,60,58.5,95.90,94.67,runs/grid_20250929-061848/models/m128_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m128_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T2.train.log
m129_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T2,2,1,"256",512,0.1,0.92,0.99,4,60,58.9,95.80,94.77,runs/grid_20250929-061848/models/m129_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m129_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T2.train.log
m130_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T2,2,1,"256",512,0.1,0.93,0.98,4,60,61.5,96.10,94.69,runs/grid_20250929-061848/models/m130_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m130_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T2.train.log
m131_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T2,2,1,"256",512,0.1,0.93,0.985,4,60,59.7,96.10,94.70,runs/grid_20250929-061848/models/m131_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m131_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T2.train.log
m132_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T2,2,1,"256",512,0.1,0.93,0.99,4,60,56.7,96.10,94.70,runs/grid_20250929-061848/models/m132_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m132_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T2.train.log
m133_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T2,2,1,"256",512,0.1,0.94,0.98,4,60,84.0,96.30,95.23,runs/grid_20250929-061848/models/m133_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T2.bin,runs/grid_20250929-061848/logs/m133_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T2.train.log
m134_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T2,2,1,"256",512,0.1,0.94,0.985,4,60,76.1,96.10,95.15,runs/grid_20250929-061848/models/m134_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T2.bin,runs/grid_20250929-061848/logs/m134_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T2.train.log
m135_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T2,2,1,"256",512,0.1,0.94,0.99,4,60,77.8,96.20,95.25,runs/grid_20250929-061848/models/m135_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T2.bin,runs/grid_20250929-061848/logs/m135_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T2.train.log
m136_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T4,4,1,"64",128,0.1,0.9,0.98,4,60,5.9,96.10,94.98,runs/grid_20250929-061848/models/m136_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m136_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T4.train.log
m137_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T4,4,1,"64",128,0.1,0.9,0.985,4,60,6.0,96.20,94.98,runs/grid_20250929-061848/models/m137_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m137_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T4.train.log
m138_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T4,4,1,"64",128,0.1,0.9,0.99,4,60,6.1,96.10,95.06,runs/grid_20250929-061848/models/m138_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m138_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T4.train.log
m139_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T4,4,1,"64",128,0.1,0.91,0.98,4,60,6.2,96.20,94.99,runs/grid_20250929-061848/models/m139_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m139_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T4.train.log
m140_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T4,4,1,"64",128,0.1,0.91,0.985,4,60,6.1,96.20,94.90,runs/grid_20250929-061848/models/m140_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m140_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T4.train.log
m141_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T4,4,1,"64",128,0.1,0.91,0.99,4,60,8.2,96.20,95.05,runs/grid_20250929-061848/models/m141_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m141_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T4.train.log
m142_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T4,4,1,"64",128,0.1,0.92,0.98,4,60,3.9,96.00,94.40,runs/grid_20250929-061848/models/m142_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m142_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T4.train.log
m143_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T4,4,1,"64",128,0.1,0.92,0.985,4,60,3.9,96.10,94.37,runs/grid_20250929-061848/models/m143_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m143_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T4.train.log
m144_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T4,4,1,"64",128,0.1,0.92,0.99,4,60,3.9,96.00,94.34,runs/grid_20250929-061848/models/m144_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m144_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T4.train.log
m145_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T4,4,1,"64",128,0.1,0.93,0.98,4,60,5.4,96.10,94.90,runs/grid_20250929-061848/models/m145_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m145_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T4.train.log
m146_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T4,4,1,"64",128,0.1,0.93,0.985,4,60,4.7,95.90,94.50,runs/grid_20250929-061848/models/m146_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m146_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T4.train.log
m147_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T4,4,1,"64",128,0.1,0.93,0.99,4,60,4.2,96.00,94.07,runs/grid_20250929-061848/models/m147_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m147_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T4.train.log
m148_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T4,4,1,"64",128,0.1,0.94,0.98,4,60,3.9,96.10,94.17,runs/grid_20250929-061848/models/m148_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m148_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T4.train.log
m149_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T4,4,1,"64",128,0.1,0.94,0.985,4,60,4.0,96.00,94.13,runs/grid_20250929-061848/models/m149_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m149_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T4.train.log
m150_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T4,4,1,"64",128,0.1,0.94,0.99,4,60,4.0,96.30,94.06,runs/grid_20250929-061848/models/m150_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m150_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T4.train.log
m151_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T4,4,1,"64",256,0.1,0.9,0.98,4,60,8.1,96.00,94.60,runs/grid_20250929-061848/models/m151_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m151_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T4.train.log
m152_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T4,4,1,"64",256,0.1,0.9,0.985,4,60,6.0,95.80,94.50,runs/grid_20250929-061848/models/m152_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m152_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T4.train.log
m153_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T4,4,1,"64",256,0.1,0.9,0.99,4,60,6.0,95.80,94.55,runs/grid_20250929-061848/models/m153_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T4.bin,runs/grid_20250929-061848/logs/m153_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T4.train.log
m154_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T4,4,1,"64",256,0.1,0.91,0.98,4,60,4.8,95.80,94.23,runs/grid_20250929-061848/models/m154_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T4.bin,runs/grid_20250929-061848/logs/m154_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T4.train.log
m155_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T4,4,1,"64",256,0.1,0.91,0.985,4,60,5.3,95.70,94.43,runs/grid_20250929-061848/models/m155_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T4.bin,runs/grid_20250929-061848/logs/m155_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T4.train.log
