model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m309_L2_U128x32_B128_lr0.025_m0.92_d0.99_s4_T8,8,2,"128,32",128,0.025,0.92,0.99,4,60,12.1,95.90,94.56,runs/grid_20250929-142217/models/m309_L2_U128x32_B128_lr0.025_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m309_L2_U128x32_B128_lr0.025_m0.92_d0.99_s4_T8.train.log
m310_L2_U128x32_B128_lr0.025_m0.94_d0.9_s4_T8,8,2,"128,32",128,0.025,0.94,0.9,4,60,10.0,96.10,94.66,runs/grid_20250929-142217/models/m310_L2_U128x32_B128_lr0.025_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m310_L2_U128x32_B128_lr0.025_m0.94_d0.9_s4_T8.train.log
m311_L2_U128x32_B128_lr0.025_m0.94_d0.95_s4_T8,8,2,"128,32",128,0.025,0.94,0.95,4,60,11.1,96.10,94.88,runs/grid_20250929-142217/models/m311_L2_U128x32_B128_lr0.025_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m311_L2_U128x32_B128_lr0.025_m0.94_d0.95_s4_T8.train.log
m312_L2_U128x32_B128_lr0.025_m0.94_d0.99_s4_T8,8,2,"128,32",128,0.025,0.94,0.99,4,60,11.1,96.10,94.93,runs/grid_20250929-142217/models/m312_L2_U128x32_B128_lr0.025_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m312_L2_U128x32_B128_lr0.025_m0.94_d0.99_s4_T8.train.log
m313_L2_U128x32_B128_lr0.025_m0.96_d0.9_s4_T8,8,2,"128,32",128,0.025,0.96,0.9,4,60,10.0,96.50,94.88,runs/grid_20250929-142217/models/m313_L2_U128x32_B128_lr0.025_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m313_L2_U128x32_B128_lr0.025_m0.96_d0.9_s4_T8.train.log
m314_L2_U128x32_B128_lr0.025_m0.96_d0.95_s4_T8,8,2,"128,32",128,0.025,0.96,0.95,4,60,12.2,96.40,95.21,runs/grid_20250929-142217/models/m314_L2_U128x32_B128_lr0.025_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m314_L2_U128x32_B128_lr0.025_m0.96_d0.95_s4_T8.train.log
m315_L2_U128x32_B128_lr0.025_m0.96_d0.99_s4_T8,8,2,"128,32",128,0.025,0.96,0.99,4,60,9.9,96.50,94.82,runs/grid_20250929-142217/models/m315_L2_U128x32_B128_lr0.025_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m315_L2_U128x32_B128_lr0.025_m0.96_d0.99_s4_T8.train.log
m316_L2_U128x32_B128_lr0.05_m0.0_d0.9_s4_T8,8,2,"128,32",128,0.05,0.0,0.9,4,60,18.2,94.80,93.01,runs/grid_20250929-142217/models/m316_L2_U128x32_B128_lr0.05_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m316_L2_U128x32_B128_lr0.05_m0.0_d0.9_s4_T8.train.log
m317_L2_U128x32_B128_lr0.05_m0.0_d0.95_s4_T8,8,2,"128,32",128,0.05,0.0,0.95,4,60,18.3,95.10,93.03,runs/grid_20250929-142217/models/m317_L2_U128x32_B128_lr0.05_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m317_L2_U128x32_B128_lr0.05_m0.0_d0.95_s4_T8.train.log
m318_L2_U128x32_B128_lr0.05_m0.0_d0.99_s4_T8,8,2,"128,32",128,0.05,0.0,0.99,4,60,18.3,95.20,93.13,runs/grid_20250929-142217/models/m318_L2_U128x32_B128_lr0.05_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m318_L2_U128x32_B128_lr0.05_m0.0_d0.99_s4_T8.train.log
m319_L2_U128x32_B128_lr0.05_m0.9_d0.9_s4_T8,8,2,"128,32",128,0.05,0.9,0.9,4,60,10.4,96.20,94.96,runs/grid_20250929-142217/models/m319_L2_U128x32_B128_lr0.05_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m319_L2_U128x32_B128_lr0.05_m0.9_d0.9_s4_T8.train.log
m320_L2_U128x32_B128_lr0.05_m0.9_d0.95_s4_T8,8,2,"128,32",128,0.05,0.9,0.95,4,60,10.5,96.30,95.03,runs/grid_20250929-142217/models/m320_L2_U128x32_B128_lr0.05_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m320_L2_U128x32_B128_lr0.05_m0.9_d0.95_s4_T8.train.log
m321_L2_U128x32_B128_lr0.05_m0.9_d0.99_s4_T8,8,2,"128,32",128,0.05,0.9,0.99,4,60,9.9,96.40,94.98,runs/grid_20250929-142217/models/m321_L2_U128x32_B128_lr0.05_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m321_L2_U128x32_B128_lr0.05_m0.9_d0.99_s4_T8.train.log
m322_L2_U128x32_B128_lr0.05_m0.92_d0.9_s4_T8,8,2,"128,32",128,0.05,0.92,0.9,4,60,9.0,96.20,94.74,runs/grid_20250929-142217/models/m322_L2_U128x32_B128_lr0.05_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m322_L2_U128x32_B128_lr0.05_m0.92_d0.9_s4_T8.train.log
m323_L2_U128x32_B128_lr0.05_m0.92_d0.95_s4_T8,8,2,"128,32",128,0.05,0.92,0.95,4,60,9.0,96.20,94.68,runs/grid_20250929-142217/models/m323_L2_U128x32_B128_lr0.05_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m323_L2_U128x32_B128_lr0.05_m0.92_d0.95_s4_T8.train.log
m324_L2_U128x32_B128_lr0.05_m0.92_d0.99_s4_T8,8,2,"128,32",128,0.05,0.92,0.99,4,60,9.4,96.40,94.94,runs/grid_20250929-142217/models/m324_L2_U128x32_B128_lr0.05_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m324_L2_U128x32_B128_lr0.05_m0.92_d0.99_s4_T8.train.log
m325_L2_U128x32_B128_lr0.05_m0.94_d0.9_s4_T8,8,2,"128,32",128,0.05,0.94,0.9,4,60,9.5,96.90,94.97,runs/grid_20250929-142217/models/m325_L2_U128x32_B128_lr0.05_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m325_L2_U128x32_B128_lr0.05_m0.94_d0.9_s4_T8.train.log
m326_L2_U128x32_B128_lr0.05_m0.94_d0.95_s4_T8,8,2,"128,32",128,0.05,0.94,0.95,4,60,9.4,96.60,95.01,runs/grid_20250929-142217/models/m326_L2_U128x32_B128_lr0.05_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m326_L2_U128x32_B128_lr0.05_m0.94_d0.95_s4_T8.train.log
m327_L2_U128x32_B128_lr0.05_m0.94_d0.99_s4_T8,8,2,"128,32",128,0.05,0.94,0.99,4,60,10.0,96.60,94.85,runs/grid_20250929-142217/models/m327_L2_U128x32_B128_lr0.05_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m327_L2_U128x32_B128_lr0.05_m0.94_d0.99_s4_T8.train.log
m328_L2_U128x32_B128_lr0.05_m0.96_d0.9_s4_T8,8,2,"128,32",128,0.05,0.96,0.9,4,60,9.9,96.40,95.15,runs/grid_20250929-142217/models/m328_L2_U128x32_B128_lr0.05_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m328_L2_U128x32_B128_lr0.05_m0.96_d0.9_s4_T8.train.log
m329_L2_U128x32_B128_lr0.05_m0.96_d0.95_s4_T8,8,2,"128,32",128,0.05,0.96,0.95,4,60,11.4,96.70,95.38,runs/grid_20250929-142217/models/m329_L2_U128x32_B128_lr0.05_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m329_L2_U128x32_B128_lr0.05_m0.96_d0.95_s4_T8.train.log
m330_L2_U128x32_B128_lr0.05_m0.96_d0.99_s4_T8,8,2,"128,32",128,0.05,0.96,0.99,4,60,11.3,96.70,95.47,runs/grid_20250929-142217/models/m330_L2_U128x32_B128_lr0.05_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m330_L2_U128x32_B128_lr0.05_m0.96_d0.99_s4_T8.train.log
m331_L2_U128x32_B128_lr0.075_m0.0_d0.9_s4_T8,8,2,"128,32",128,0.075,0.0,0.9,4,60,19.9,95.50,93.55,runs/grid_20250929-142217/models/m331_L2_U128x32_B128_lr0.075_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m331_L2_U128x32_B128_lr0.075_m0.0_d0.9_s4_T8.train.log
m332_L2_U128x32_B128_lr0.075_m0.0_d0.95_s4_T8,8,2,"128,32",128,0.075,0.0,0.95,4,60,18.8,95.40,93.68,runs/grid_20250929-142217/models/m332_L2_U128x32_B128_lr0.075_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m332_L2_U128x32_B128_lr0.075_m0.0_d0.95_s4_T8.train.log
m333_L2_U128x32_B128_lr0.075_m0.0_d0.99_s4_T8,8,2,"128,32",128,0.075,0.0,0.99,4,60,20.8,95.60,93.52,runs/grid_20250929-142217/models/m333_L2_U128x32_B128_lr0.075_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m333_L2_U128x32_B128_lr0.075_m0.0_d0.99_s4_T8.train.log
m334_L2_U128x32_B128_lr0.075_m0.9_d0.9_s4_T8,8,2,"128,32",128,0.075,0.9,0.9,4,60,10.2,96.40,95.31,runs/grid_20250929-142217/models/m334_L2_U128x32_B128_lr0.075_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m334_L2_U128x32_B128_lr0.075_m0.9_d0.9_s4_T8.train.log
m335_L2_U128x32_B128_lr0.075_m0.9_d0.95_s4_T8,8,2,"128,32",128,0.075,0.9,0.95,4,60,10.9,96.40,95.41,runs/grid_20250929-142217/models/m335_L2_U128x32_B128_lr0.075_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m335_L2_U128x32_B128_lr0.075_m0.9_d0.95_s4_T8.train.log
m336_L2_U128x32_B128_lr0.075_m0.9_d0.99_s4_T8,8,2,"128,32",128,0.075,0.9,0.99,4,60,10.6,96.50,95.33,runs/grid_20250929-142217/models/m336_L2_U128x32_B128_lr0.075_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m336_L2_U128x32_B128_lr0.075_m0.9_d0.99_s4_T8.train.log
m337_L2_U128x32_B128_lr0.075_m0.92_d0.9_s4_T8,8,2,"128,32",128,0.075,0.92,0.9,4,60,11.8,96.70,95.26,runs/grid_20250929-142217/models/m337_L2_U128x32_B128_lr0.075_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m337_L2_U128x32_B128_lr0.075_m0.92_d0.9_s4_T8.train.log
m338_L2_U128x32_B128_lr0.075_m0.92_d0.95_s4_T8,8,2,"128,32",128,0.075,0.92,0.95,4,60,11.7,96.70,95.33,runs/grid_20250929-142217/models/m338_L2_U128x32_B128_lr0.075_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m338_L2_U128x32_B128_lr0.075_m0.92_d0.95_s4_T8.train.log
m339_L2_U128x32_B128_lr0.075_m0.92_d0.99_s4_T8,8,2,"128,32",128,0.075,0.92,0.99,4,60,8.8,96.60,94.70,runs/grid_20250929-142217/models/m339_L2_U128x32_B128_lr0.075_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m339_L2_U128x32_B128_lr0.075_m0.92_d0.99_s4_T8.train.log
m340_L2_U128x32_B128_lr0.075_m0.94_d0.9_s4_T8,8,2,"128,32",128,0.075,0.94,0.9,4,60,9.4,96.70,94.84,runs/grid_20250929-142217/models/m340_L2_U128x32_B128_lr0.075_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m340_L2_U128x32_B128_lr0.075_m0.94_d0.9_s4_T8.train.log
m341_L2_U128x32_B128_lr0.075_m0.94_d0.95_s4_T8,8,2,"128,32",128,0.075,0.94,0.95,4,60,10.6,96.80,95.26,runs/grid_20250929-142217/models/m341_L2_U128x32_B128_lr0.075_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m341_L2_U128x32_B128_lr0.075_m0.94_d0.95_s4_T8.train.log
m342_L2_U128x32_B128_lr0.075_m0.94_d0.99_s4_T8,8,2,"128,32",128,0.075,0.94,0.99,4,60,9.8,97.00,94.77,runs/grid_20250929-142217/models/m342_L2_U128x32_B128_lr0.075_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m342_L2_U128x32_B128_lr0.075_m0.94_d0.99_s4_T8.train.log
m343_L2_U128x32_B128_lr0.075_m0.96_d0.9_s4_T8,8,2,"128,32",128,0.075,0.96,0.9,4,60,9.0,96.40,95.10,runs/grid_20250929-142217/models/m343_L2_U128x32_B128_lr0.075_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m343_L2_U128x32_B128_lr0.075_m0.96_d0.9_s4_T8.train.log
m344_L2_U128x32_B128_lr0.075_m0.96_d0.95_s4_T8,8,2,"128,32",128,0.075,0.96,0.95,4,60,12.4,96.10,95.29,runs/grid_20250929-142217/models/m344_L2_U128x32_B128_lr0.075_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m344_L2_U128x32_B128_lr0.075_m0.96_d0.95_s4_T8.train.log
m345_L2_U128x32_B128_lr0.075_m0.96_d0.99_s4_T8,8,2,"128,32",128,0.075,0.96,0.99,4,60,15.8,96.40,95.12,runs/grid_20250929-142217/models/m345_L2_U128x32_B128_lr0.075_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m345_L2_U128x32_B128_lr0.075_m0.96_d0.99_s4_T8.train.log
m346_L2_U128x32_B128_lr0.1_m0.0_d0.9_s4_T8,8,2,"128,32",128,0.1,0.0,0.9,4,60,19.6,95.50,93.86,runs/grid_20250929-142217/models/m346_L2_U128x32_B128_lr0.1_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m346_L2_U128x32_B128_lr0.1_m0.0_d0.9_s4_T8.train.log
m347_L2_U128x32_B128_lr0.1_m0.0_d0.95_s4_T8,8,2,"128,32",128,0.1,0.0,0.95,4,60,19.3,95.50,94.05,runs/grid_20250929-142217/models/m347_L2_U128x32_B128_lr0.1_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m347_L2_U128x32_B128_lr0.1_m0.0_d0.95_s4_T8.train.log
m348_L2_U128x32_B128_lr0.1_m0.0_d0.99_s4_T8,8,2,"128,32",128,0.1,0.0,0.99,4,60,15.7,95.50,93.74,runs/grid_20250929-142217/models/m348_L2_U128x32_B128_lr0.1_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m348_L2_U128x32_B128_lr0.1_m0.0_d0.99_s4_T8.train.log
m349_L2_U128x32_B128_lr0.1_m0.9_d0.9_s4_T8,8,2,"128,32",128,0.1,0.9,0.9,4,60,9.2,96.40,95.43,runs/grid_20250929-142217/models/m349_L2_U128x32_B128_lr0.1_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m349_L2_U128x32_B128_lr0.1_m0.9_d0.9_s4_T8.train.log
m350_L2_U128x32_B128_lr0.1_m0.9_d0.95_s4_T8,8,2,"128,32",128,0.1,0.9,0.95,4,60,16.0,96.70,95.52,runs/grid_20250929-142217/models/m350_L2_U128x32_B128_lr0.1_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m350_L2_U128x32_B128_lr0.1_m0.9_d0.95_s4_T8.train.log
m351_L2_U128x32_B128_lr0.1_m0.9_d0.99_s4_T8,8,2,"128,32",128,0.1,0.9,0.99,4,60,10.5,96.70,95.40,runs/grid_20250929-142217/models/m351_L2_U128x32_B128_lr0.1_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m351_L2_U128x32_B128_lr0.1_m0.9_d0.99_s4_T8.train.log
m352_L2_U128x32_B128_lr0.1_m0.92_d0.9_s4_T8,8,2,"128,32",128,0.1,0.92,0.9,4,60,9.7,96.40,95.14,runs/grid_20250929-142217/models/m352_L2_U128x32_B128_lr0.1_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m352_L2_U128x32_B128_lr0.1_m0.92_d0.9_s4_T8.train.log
m353_L2_U128x32_B128_lr0.1_m0.92_d0.95_s4_T8,8,2,"128,32",128,0.1,0.92,0.95,4,60,11.9,96.50,95.44,runs/grid_20250929-142217/models/m353_L2_U128x32_B128_lr0.1_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m353_L2_U128x32_B128_lr0.1_m0.92_d0.95_s4_T8.train.log
m354_L2_U128x32_B128_lr0.1_m0.92_d0.99_s4_T8,8,2,"128,32",128,0.1,0.92,0.99,4,60,7.7,96.40,94.59,runs/grid_20250929-142217/models/m354_L2_U128x32_B128_lr0.1_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m354_L2_U128x32_B128_lr0.1_m0.92_d0.99_s4_T8.train.log
m355_L2_U128x32_B128_lr0.1_m0.94_d0.9_s4_T8,8,2,"128,32",128,0.1,0.94,0.9,4,60,11.7,97.30,95.49,runs/grid_20250929-142217/models/m355_L2_U128x32_B128_lr0.1_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m355_L2_U128x32_B128_lr0.1_m0.94_d0.9_s4_T8.train.log
m356_L2_U128x32_B128_lr0.1_m0.94_d0.95_s4_T8,8,2,"128,32",128,0.1,0.94,0.95,4,60,12.6,97.00,95.56,runs/grid_20250929-142217/models/m356_L2_U128x32_B128_lr0.1_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m356_L2_U128x32_B128_lr0.1_m0.94_d0.95_s4_T8.train.log
m357_L2_U128x32_B128_lr0.1_m0.94_d0.99_s4_T8,8,2,"128,32",128,0.1,0.94,0.99,4,60,11.0,96.80,95.25,runs/grid_20250929-142217/models/m357_L2_U128x32_B128_lr0.1_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m357_L2_U128x32_B128_lr0.1_m0.94_d0.99_s4_T8.train.log
m358_L2_U128x32_B128_lr0.1_m0.96_d0.9_s4_T8,8,2,"128,32",128,0.1,0.96,0.9,4,60,18.3,96.70,95.23,runs/grid_20250929-142217/models/m358_L2_U128x32_B128_lr0.1_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m358_L2_U128x32_B128_lr0.1_m0.96_d0.9_s4_T8.train.log
m359_L2_U128x32_B128_lr0.1_m0.96_d0.95_s4_T8,8,2,"128,32",128,0.1,0.96,0.95,4,60,13.8,96.20,94.62,runs/grid_20250929-142217/models/m359_L2_U128x32_B128_lr0.1_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m359_L2_U128x32_B128_lr0.1_m0.96_d0.95_s4_T8.train.log
m360_L2_U128x32_B128_lr0.1_m0.96_d0.99_s4_T8,8,2,"128,32",128,0.1,0.96,0.99,4,60,10.0,96.10,94.68,runs/grid_20250929-142217/models/m360_L2_U128x32_B128_lr0.1_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m360_L2_U128x32_B128_lr0.1_m0.96_d0.99_s4_T8.train.log
m361_L2_U128x32_B128_lr0.125_m0.0_d0.9_s4_T8,8,2,"128,32",128,0.125,0.0,0.9,4,60,16.1,95.50,93.81,runs/grid_20250929-142217/models/m361_L2_U128x32_B128_lr0.125_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m361_L2_U128x32_B128_lr0.125_m0.0_d0.9_s4_T8.train.log
m362_L2_U128x32_B128_lr0.125_m0.0_d0.95_s4_T8,8,2,"128,32",128,0.125,0.0,0.95,4,60,15.9,95.70,93.95,runs/grid_20250929-142217/models/m362_L2_U128x32_B128_lr0.125_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m362_L2_U128x32_B128_lr0.125_m0.0_d0.95_s4_T8.train.log
m363_L2_U128x32_B128_lr0.125_m0.0_d0.99_s4_T8,8,2,"128,32",128,0.125,0.0,0.99,4,60,15.6,95.60,94.08,runs/grid_20250929-142217/models/m363_L2_U128x32_B128_lr0.125_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m363_L2_U128x32_B128_lr0.125_m0.0_d0.99_s4_T8.train.log
m364_L2_U128x32_B128_lr0.125_m0.9_d0.9_s4_T8,8,2,"128,32",128,0.125,0.9,0.9,4,60,14.4,96.90,95.63,runs/grid_20250929-142217/models/m364_L2_U128x32_B128_lr0.125_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m364_L2_U128x32_B128_lr0.125_m0.9_d0.9_s4_T8.train.log
m365_L2_U128x32_B128_lr0.125_m0.9_d0.95_s4_T8,8,2,"128,32",128,0.125,0.9,0.95,4,60,9.6,96.60,95.39,runs/grid_20250929-142217/models/m365_L2_U128x32_B128_lr0.125_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m365_L2_U128x32_B128_lr0.125_m0.9_d0.95_s4_T8.train.log
m366_L2_U128x32_B128_lr0.125_m0.9_d0.99_s4_T8,8,2,"128,32",128,0.125,0.9,0.99,4,60,11.8,96.90,95.85,runs/grid_20250929-142217/models/m366_L2_U128x32_B128_lr0.125_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m366_L2_U128x32_B128_lr0.125_m0.9_d0.99_s4_T8.train.log
m367_L2_U128x32_B128_lr0.125_m0.92_d0.9_s4_T8,8,2,"128,32",128,0.125,0.92,0.9,4,60,11.8,96.80,95.63,runs/grid_20250929-142217/models/m367_L2_U128x32_B128_lr0.125_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m367_L2_U128x32_B128_lr0.125_m0.92_d0.9_s4_T8.train.log
m368_L2_U128x32_B128_lr0.125_m0.92_d0.95_s4_T8,8,2,"128,32",128,0.125,0.92,0.95,4,60,10.5,96.60,95.65,runs/grid_20250929-142217/models/m368_L2_U128x32_B128_lr0.125_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m368_L2_U128x32_B128_lr0.125_m0.92_d0.95_s4_T8.train.log
m369_L2_U128x32_B128_lr0.125_m0.92_d0.99_s4_T8,8,2,"128,32",128,0.125,0.92,0.99,4,60,15.6,96.90,95.86,runs/grid_20250929-142217/models/m369_L2_U128x32_B128_lr0.125_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m369_L2_U128x32_B128_lr0.125_m0.92_d0.99_s4_T8.train.log
m370_L2_U128x32_B128_lr0.125_m0.94_d0.9_s4_T8,8,2,"128,32",128,0.125,0.94,0.9,4,60,11.5,96.60,95.40,runs/grid_20250929-142217/models/m370_L2_U128x32_B128_lr0.125_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m370_L2_U128x32_B128_lr0.125_m0.94_d0.9_s4_T8.train.log
m371_L2_U128x32_B128_lr0.125_m0.94_d0.95_s4_T8,8,2,"128,32",128,0.125,0.94,0.95,4,60,13.3,96.90,95.31,runs/grid_20250929-142217/models/m371_L2_U128x32_B128_lr0.125_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m371_L2_U128x32_B128_lr0.125_m0.94_d0.95_s4_T8.train.log
m372_L2_U128x32_B128_lr0.125_m0.94_d0.99_s4_T8,8,2,"128,32",128,0.125,0.94,0.99,4,60,14.7,96.40,95.45,runs/grid_20250929-142217/models/m372_L2_U128x32_B128_lr0.125_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m372_L2_U128x32_B128_lr0.125_m0.94_d0.99_s4_T8.train.log
m373_L2_U128x32_B128_lr0.125_m0.96_d0.9_s4_T8,8,2,"128,32",128,0.125,0.96,0.9,4,60,20.5,96.50,95.33,runs/grid_20250929-142217/models/m373_L2_U128x32_B128_lr0.125_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m373_L2_U128x32_B128_lr0.125_m0.96_d0.9_s4_T8.train.log
m374_L2_U128x32_B128_lr0.125_m0.96_d0.95_s4_T8,8,2,"128,32",128,0.125,0.96,0.95,4,60,24.5,96.70,95.43,runs/grid_20250929-142217/models/m374_L2_U128x32_B128_lr0.125_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m374_L2_U128x32_B128_lr0.125_m0.96_d0.95_s4_T8.train.log
m375_L2_U128x32_B128_lr0.125_m0.96_d0.99_s4_T8,8,2,"128,32",128,0.125,0.96,0.99,4,60,17.1,96.50,94.99,runs/grid_20250929-142217/models/m375_L2_U128x32_B128_lr0.125_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m375_L2_U128x32_B128_lr0.125_m0.96_d0.99_s4_T8.train.log
m376_L2_U256x32_B128_lr0.025_m0.0_d0.9_s4_T8,8,2,"256,32",128,0.025,0.0,0.9,4,60,51.2,94.60,92.56,runs/grid_20250929-142217/models/m376_L2_U256x32_B128_lr0.025_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m376_L2_U256x32_B128_lr0.025_m0.0_d0.9_s4_T8.train.log
m377_L2_U256x32_B128_lr0.025_m0.0_d0.95_s4_T8,8,2,"256,32",128,0.025,0.0,0.95,4,60,44.0,94.70,92.75,runs/grid_20250929-142217/models/m377_L2_U256x32_B128_lr0.025_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m377_L2_U256x32_B128_lr0.025_m0.0_d0.95_s4_T8.train.log
m378_L2_U256x32_B128_lr0.025_m0.0_d0.99_s4_T8,8,2,"256,32",128,0.025,0.0,0.99,4,60,36.2,94.60,92.06,runs/grid_20250929-142217/models/m378_L2_U256x32_B128_lr0.025_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m378_L2_U256x32_B128_lr0.025_m0.0_d0.99_s4_T8.train.log
m379_L2_U256x32_B128_lr0.025_m0.9_d0.9_s4_T8,8,2,"256,32",128,0.025,0.9,0.9,4,60,22.1,96.50,94.73,runs/grid_20250929-142217/models/m379_L2_U256x32_B128_lr0.025_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m379_L2_U256x32_B128_lr0.025_m0.9_d0.9_s4_T8.train.log
m380_L2_U256x32_B128_lr0.025_m0.9_d0.95_s4_T8,8,2,"256,32",128,0.025,0.9,0.95,4,60,23.3,96.50,94.62,runs/grid_20250929-142217/models/m380_L2_U256x32_B128_lr0.025_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m380_L2_U256x32_B128_lr0.025_m0.9_d0.95_s4_T8.train.log
m381_L2_U256x32_B128_lr0.025_m0.9_d0.99_s4_T8,8,2,"256,32",128,0.025,0.9,0.99,4,60,24.9,96.50,94.66,runs/grid_20250929-142217/models/m381_L2_U256x32_B128_lr0.025_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m381_L2_U256x32_B128_lr0.025_m0.9_d0.99_s4_T8.train.log
m382_L2_U256x32_B128_lr0.025_m0.92_d0.9_s4_T8,8,2,"256,32",128,0.025,0.92,0.9,4,60,23.7,96.30,94.89,runs/grid_20250929-142217/models/m382_L2_U256x32_B128_lr0.025_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m382_L2_U256x32_B128_lr0.025_m0.92_d0.9_s4_T8.train.log
m383_L2_U256x32_B128_lr0.025_m0.92_d0.95_s4_T8,8,2,"256,32",128,0.025,0.92,0.95,4,60,24.8,96.30,94.87,runs/grid_20250929-142217/models/m383_L2_U256x32_B128_lr0.025_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m383_L2_U256x32_B128_lr0.025_m0.92_d0.95_s4_T8.train.log
